"source","target","type"
"1688985","208","IS_A_CONTRAINDICATION_FOR"
"1688985","3790","IS_A_CONTRAINDICATION_FOR"
"1688985","344","IS_A_CONTRAINDICATION_FOR"
"1688985","1695006","IS_A_CONTRAINDICATION_FOR"
"1688985","1695014","IS_A_CONTRAINDICATION_FOR"
"1688985","7813","IS_A_CONTRAINDICATION_FOR"
"1688985","1695092","IS_A_CONTRAINDICATION_FOR"
"1688985","5296","IS_A_CONTRAINDICATION_FOR"
"1688985","5626","IS_A_CONTRAINDICATION_FOR"
"1688985","6450","IS_A_CONTRAINDICATION_FOR"
"1688985","6625","IS_A_CONTRAINDICATION_FOR"
"1688985","6761","IS_A_CONTRAINDICATION_FOR"
"1688985","1695098","IS_A_CONTRAINDICATION_FOR"
"1688985","1695099","IS_A_CONTRAINDICATION_FOR"
"1688985","1695100","IS_A_CONTRAINDICATION_FOR"
"1688985","2478","IS_A_CONTRAINDICATION_FOR"
"1688985","2028","IS_A_CONTRAINDICATION_FOR"
"1688985","1695101","IS_A_CONTRAINDICATION_FOR"
"1688985","1695102","IS_A_CONTRAINDICATION_FOR"
"1688985","8326","IS_A_CONTRAINDICATION_FOR"
"1688985","1695104","IS_A_CONTRAINDICATION_FOR"
"1688985","1695105","IS_A_CONTRAINDICATION_FOR"
"1688985","8341","IS_A_CONTRAINDICATION_FOR"
"1688985","1695167","IS_A_CONTRAINDICATION_FOR"
"1688985","1695174","IS_A_CONTRAINDICATION_FOR"
"1688985","6319","IS_A_CONTRAINDICATION_FOR"
"1688985","1695175","IS_A_CONTRAINDICATION_FOR"
"1688985","1695177","IS_A_CONTRAINDICATION_FOR"
"1688985","10047","IS_A_CONTRAINDICATION_FOR"
"1688985","1695178","IS_A_CONTRAINDICATION_FOR"
"1688985","10046","IS_A_CONTRAINDICATION_FOR"
"1688985","9859","IS_AN_INDICATION_FOR"
"1688985","5786","IS_AN_INDICATION_FOR"
"1688985","10693","IS_AN_INDICATION_FOR"
"1688985","900","IS_AN_INDICATION_FOR"
"1688390","1695505","IS_A_CONTRAINDICATION_FOR"
"1688390","10591","IS_A_CONTRAINDICATION_FOR"
"1688390","5332","IS_A_CONTRAINDICATION_FOR"
"1688390","7043","IS_A_CONTRAINDICATION_FOR"
"1688390","1694883","IS_A_CONTRAINDICATION_FOR"
"1688390","5495","IS_A_CONTRAINDICATION_FOR"
"1688390","1694912","IS_A_CONTRAINDICATION_FOR"
"1688390","8665","IS_A_CONTRAINDICATION_FOR"
"1688390","5973","IS_A_CONTRAINDICATION_FOR"
"1688390","1694914","IS_A_CONTRAINDICATION_FOR"
"1688390","1694915","IS_A_CONTRAINDICATION_FOR"
"1688390","6348","IS_A_CONTRAINDICATION_FOR"
"1688390","8180","IS_A_CONTRAINDICATION_FOR"
"1688390","976","IS_A_CONTRAINDICATION_FOR"
"1688390","8225","IS_A_CONTRAINDICATION_FOR"
"1688390","1694989","IS_A_CONTRAINDICATION_FOR"
"1688390","7038","IS_A_CONTRAINDICATION_FOR"
"1688390","1695032","IS_A_CONTRAINDICATION_FOR"
"1688390","9999","IS_A_CONTRAINDICATION_FOR"
"1688390","8061","IS_A_CONTRAINDICATION_FOR"
"1688390","1695036","IS_A_CONTRAINDICATION_FOR"
"1688390","1695037","IS_A_CONTRAINDICATION_FOR"
"1688390","1695039","IS_A_CONTRAINDICATION_FOR"
"1688390","5821","IS_A_CONTRAINDICATION_FOR"
"1688390","7813","IS_A_CONTRAINDICATION_FOR"
"1688390","1695040","IS_A_CONTRAINDICATION_FOR"
"1688390","1695041","IS_A_CONTRAINDICATION_FOR"
"1688390","1695063","IS_A_CONTRAINDICATION_FOR"
"1688390","6534","IS_A_CONTRAINDICATION_FOR"
"1688390","1695064","IS_A_CONTRAINDICATION_FOR"
"1688390","10570","IS_A_CONTRAINDICATION_FOR"
"1688390","1695066","IS_A_CONTRAINDICATION_FOR"
"1688390","1695067","IS_A_CONTRAINDICATION_FOR"
"1688390","1695068","IS_A_CONTRAINDICATION_FOR"
"1688390","7880","IS_A_CONTRAINDICATION_FOR"
"1688390","1695069","IS_A_CONTRAINDICATION_FOR"
"1688390","6982","IS_A_CONTRAINDICATION_FOR"
"1688390","7299","IS_A_CONTRAINDICATION_FOR"
"1688390","1695071","IS_A_CONTRAINDICATION_FOR"
"1688390","5895","IS_A_CONTRAINDICATION_FOR"
"1688390","9203","IS_A_CONTRAINDICATION_FOR"
"1688390","10554","IS_A_CONTRAINDICATION_FOR"
"1688390","9599","IS_A_CONTRAINDICATION_FOR"
"1688390","7897","IS_A_CONTRAINDICATION_FOR"
"1688390","10677","IS_A_CONTRAINDICATION_FOR"
"1688390","6468","IS_A_CONTRAINDICATION_FOR"
"1688390","8174","IS_A_CONTRAINDICATION_FOR"
"1688390","8323","IS_A_CONTRAINDICATION_FOR"
"1688390","8185","IS_A_CONTRAINDICATION_FOR"
"1688390","1695425","IS_A_CONTRAINDICATION_FOR"
"1688390","5801","AN_OFF_LABEL_USE_FOR"
"1688782","1695503","IS_AN_INDICATION_FOR"
"1688782","1695502","IS_AN_INDICATION_FOR"
"1688782","1695028","IS_A_CONTRAINDICATION_FOR"
"1688782","1695027","IS_A_CONTRAINDICATION_FOR"
"1688782","5301","IS_A_CONTRAINDICATION_FOR"
"1688782","1694965","IS_A_CONTRAINDICATION_FOR"
"1688782","1888","IS_A_CONTRAINDICATION_FOR"
"1688782","8243","IS_A_CONTRAINDICATION_FOR"
"1688090","1695270","AN_OFF_LABEL_USE_FOR"
"1688090","1695186","IS_A_CONTRAINDICATION_FOR"
"1688090","1695185","IS_A_CONTRAINDICATION_FOR"
"1688090","7817","IS_A_CONTRAINDICATION_FOR"
"1688090","10046","IS_A_CONTRAINDICATION_FOR"
"1688090","1695178","IS_A_CONTRAINDICATION_FOR"
"1688090","10047","IS_A_CONTRAINDICATION_FOR"
"1688090","1695176","IS_A_CONTRAINDICATION_FOR"
"1688090","1695155","IS_A_CONTRAINDICATION_FOR"
"1688090","6761","IS_A_CONTRAINDICATION_FOR"
"1688090","6625","IS_A_CONTRAINDICATION_FOR"
"1688090","6450","IS_A_CONTRAINDICATION_FOR"
"1688090","5296","IS_A_CONTRAINDICATION_FOR"
"1688090","1695092","IS_A_CONTRAINDICATION_FOR"
"1688090","7085","IS_A_CONTRAINDICATION_FOR"
"1688090","1695091","IS_A_CONTRAINDICATION_FOR"
"1688090","7813","IS_A_CONTRAINDICATION_FOR"
"1688090","1695037","AN_OFF_LABEL_USE_FOR"
"1688090","1695036","AN_OFF_LABEL_USE_FOR"
"1688090","1695034","IS_A_CONTRAINDICATION_FOR"
"1688090","5732","IS_A_CONTRAINDICATION_FOR"
"1688090","1695018","IS_A_CONTRAINDICATION_FOR"
"1688090","484","IS_A_CONTRAINDICATION_FOR"
"1688090","1695006","IS_A_CONTRAINDICATION_FOR"
"1688090","7038","IS_A_CONTRAINDICATION_FOR"
"1688090","1694989","IS_A_CONTRAINDICATION_FOR"
"1688090","976","IS_A_CONTRAINDICATION_FOR"
"1688090","8180","IS_A_CONTRAINDICATION_FOR"
"1688090","6348","IS_A_CONTRAINDICATION_FOR"
"1688090","1694915","IS_A_CONTRAINDICATION_FOR"
"1688090","1694914","IS_A_CONTRAINDICATION_FOR"
"1688090","1694899","IS_A_CONTRAINDICATION_FOR"
"1688090","5495","IS_A_CONTRAINDICATION_FOR"
"1688090","1694883","IS_A_CONTRAINDICATION_FOR"
"1688022","1695451","IS_A_CONTRAINDICATION_FOR"
"1688022","1695450","IS_A_CONTRAINDICATION_FOR"
"1688022","7586","IS_A_CONTRAINDICATION_FOR"
"1688022","7591","IS_A_CONTRAINDICATION_FOR"
"1688022","8426","IS_A_CONTRAINDICATION_FOR"
"1688022","5527","IS_A_CONTRAINDICATION_FOR"
"1688022","1695061","IS_A_CONTRAINDICATION_FOR"
"1688022","1380","IS_A_CONTRAINDICATION_FOR"
"1688022","1695060","IS_A_CONTRAINDICATION_FOR"
"1688022","1695059","IS_A_CONTRAINDICATION_FOR"
"1688022","976","IS_A_CONTRAINDICATION_FOR"
"1688022","8180","IS_A_CONTRAINDICATION_FOR"
"1688022","5973","IS_A_CONTRAINDICATION_FOR"
"1688022","8665","IS_A_CONTRAINDICATION_FOR"
"1688022","1694912","IS_A_CONTRAINDICATION_FOR"
"1688022","1694900","IS_AN_INDICATION_FOR"
"1690458","7275","IS_AN_INDICATION_FOR"
"1689435","1695382","IS_AN_INDICATION_FOR"
"1687185","6092","IS_AN_INDICATION_FOR"
"1687185","9464","IS_AN_INDICATION_FOR"
"1687185","1694955","IS_AN_INDICATION_FOR"
"1687185","10659","IS_AN_INDICATION_FOR"
"1687185","9725","IS_AN_INDICATION_FOR"
"1687185","8393","IS_AN_INDICATION_FOR"
"1687185","8526","IS_AN_INDICATION_FOR"
"1687185","1695022","IS_AN_INDICATION_FOR"
"1687185","10393","IS_AN_INDICATION_FOR"
"1687185","1695095","IS_AN_INDICATION_FOR"
"1687185","1695096","IS_AN_INDICATION_FOR"
"1687185","5998","IS_AN_INDICATION_FOR"
"1687185","1695203","IS_AN_INDICATION_FOR"
"1687185","5365","IS_AN_INDICATION_FOR"
"1687185","5366","IS_AN_INDICATION_FOR"
"1687185","1695329","IS_AN_INDICATION_FOR"
"1687185","10182","IS_AN_INDICATION_FOR"
"1687185","8030","IS_AN_INDICATION_FOR"
"1687185","1695529","IS_AN_INDICATION_FOR"
"1687185","1695615","IS_AN_INDICATION_FOR"
"1687185","2090","IS_AN_INDICATION_FOR"
"1687185","6522","IS_AN_INDICATION_FOR"
"1687185","1694947","AN_OFF_LABEL_USE_FOR"
"1687185","3790","AN_OFF_LABEL_USE_FOR"
"1687185","907","AN_OFF_LABEL_USE_FOR"
"1687185","1694955","AN_OFF_LABEL_USE_FOR"
"1687185","10659","AN_OFF_LABEL_USE_FOR"
"1687185","10662","AN_OFF_LABEL_USE_FOR"
"1687185","7120","AN_OFF_LABEL_USE_FOR"
"1687185","7551","AN_OFF_LABEL_USE_FOR"
"1687185","1695167","AN_OFF_LABEL_USE_FOR"
"1687185","1695276","AN_OFF_LABEL_USE_FOR"
"1687185","1695456","AN_OFF_LABEL_USE_FOR"
"1687185","1695457","AN_OFF_LABEL_USE_FOR"
"1687185","6920","AN_OFF_LABEL_USE_FOR"
"1687185","1695466","AN_OFF_LABEL_USE_FOR"
"1687310","7914","IS_A_CONTRAINDICATION_FOR"
"1687310","1695506","IS_A_CONTRAINDICATION_FOR"
"1687310","1695359","IS_A_CONTRAINDICATION_FOR"
"1687310","7897","IS_A_CONTRAINDICATION_FOR"
"1687310","9599","IS_A_CONTRAINDICATION_FOR"
"1687310","10554","IS_A_CONTRAINDICATION_FOR"
"1687310","9203","IS_A_CONTRAINDICATION_FOR"
"1687310","5895","IS_A_CONTRAINDICATION_FOR"
"1687310","1695071","IS_A_CONTRAINDICATION_FOR"
"1687310","1695070","IS_A_CONTRAINDICATION_FOR"
"1687310","7301","IS_A_CONTRAINDICATION_FOR"
"1687310","7299","IS_A_CONTRAINDICATION_FOR"
"1687310","6982","IS_A_CONTRAINDICATION_FOR"
"1687310","1695069","IS_A_CONTRAINDICATION_FOR"
"1687310","7880","IS_A_CONTRAINDICATION_FOR"
"1687310","1695068","IS_A_CONTRAINDICATION_FOR"
"1687310","1695067","IS_A_CONTRAINDICATION_FOR"
"1687310","1695066","IS_A_CONTRAINDICATION_FOR"
"1687310","1695065","IS_A_CONTRAINDICATION_FOR"
"1687310","10570","IS_A_CONTRAINDICATION_FOR"
"1687310","1695064","IS_A_CONTRAINDICATION_FOR"
"1687310","6534","IS_A_CONTRAINDICATION_FOR"
"1687310","1695063","IS_A_CONTRAINDICATION_FOR"
"1687310","7517","IS_A_CONTRAINDICATION_FOR"
"1687310","1695062","IS_A_CONTRAINDICATION_FOR"
"1687310","1695058","IS_A_CONTRAINDICATION_FOR"
"1687310","6214","IS_A_CONTRAINDICATION_FOR"
"1687310","5298","IS_A_CONTRAINDICATION_FOR"
"1687310","1695057","IS_A_CONTRAINDICATION_FOR"
"1687310","5297","IS_A_CONTRAINDICATION_FOR"
"1687310","1695056","IS_A_CONTRAINDICATION_FOR"
"1687310","1695055","IS_A_CONTRAINDICATION_FOR"
"1687310","1695054","IS_A_CONTRAINDICATION_FOR"
"1687310","1695053","IS_A_CONTRAINDICATION_FOR"
"1687310","1695052","IS_A_CONTRAINDICATION_FOR"
"1687310","1695051","IS_A_CONTRAINDICATION_FOR"
"1687310","1695050","IS_A_CONTRAINDICATION_FOR"
"1687310","1695049","IS_A_CONTRAINDICATION_FOR"
"1687310","1695048","IS_A_CONTRAINDICATION_FOR"
"1687310","1695047","IS_A_CONTRAINDICATION_FOR"
"1687310","1695046","IS_A_CONTRAINDICATION_FOR"
"1687310","1695045","IS_A_CONTRAINDICATION_FOR"
"1687310","1695044","IS_A_CONTRAINDICATION_FOR"
"1687310","8852","IS_A_CONTRAINDICATION_FOR"
"1687310","1695043","IS_A_CONTRAINDICATION_FOR"
"1687310","1694883","IS_A_CONTRAINDICATION_FOR"
"1687310","5495","IS_A_CONTRAINDICATION_FOR"
"1687310","7034","IS_A_CONTRAINDICATION_FOR"
"1687310","9018","IS_A_CONTRAINDICATION_FOR"
"1687310","6700","IS_A_CONTRAINDICATION_FOR"
"1687310","8180","IS_A_CONTRAINDICATION_FOR"
"1687310","976","IS_A_CONTRAINDICATION_FOR"
"1687310","9259","IS_A_CONTRAINDICATION_FOR"
"1687310","1694939","IS_A_CONTRAINDICATION_FOR"
"1687310","6813","IS_A_CONTRAINDICATION_FOR"
"1687310","5808","IS_A_CONTRAINDICATION_FOR"
"1687310","208","IS_A_CONTRAINDICATION_FOR"
"1687310","1694962","IS_A_CONTRAINDICATION_FOR"
"1687310","1694963","IS_A_CONTRAINDICATION_FOR"
"1687310","7500","IS_A_CONTRAINDICATION_FOR"
"1687310","10534","IS_A_CONTRAINDICATION_FOR"
"1687310","10557","IS_A_CONTRAINDICATION_FOR"
"1687310","1694989","IS_A_CONTRAINDICATION_FOR"
"1687310","7038","IS_A_CONTRAINDICATION_FOR"
"1687310","1695006","IS_A_CONTRAINDICATION_FOR"
"1687310","1695015","IS_A_CONTRAINDICATION_FOR"
"1687310","6158","IS_A_CONTRAINDICATION_FOR"
"1687310","7316","IS_A_CONTRAINDICATION_FOR"
"1687310","1695032","IS_A_CONTRAINDICATION_FOR"
"1687310","9999","IS_A_CONTRAINDICATION_FOR"
"1687310","8061","IS_A_CONTRAINDICATION_FOR"
"1687310","1695033","IS_A_CONTRAINDICATION_FOR"
"1687310","6165","IS_A_CONTRAINDICATION_FOR"
"1687310","8338","IS_A_CONTRAINDICATION_FOR"
"1687310","1695035","IS_A_CONTRAINDICATION_FOR"
"1687310","1695036","IS_A_CONTRAINDICATION_FOR"
"1687310","1695037","IS_A_CONTRAINDICATION_FOR"
"1687310","5821","IS_A_CONTRAINDICATION_FOR"
"1687310","7813","IS_A_CONTRAINDICATION_FOR"
"1687310","1695040","IS_A_CONTRAINDICATION_FOR"
"1687310","1695041","IS_A_CONTRAINDICATION_FOR"
"1687310","7282","IS_A_CONTRAINDICATION_FOR"
"1687310","1695042","IS_A_CONTRAINDICATION_FOR"
"1687310","9088","IS_A_CONTRAINDICATION_FOR"
"1687310","9333","IS_A_CONTRAINDICATION_FOR"
"1687310","9336","IS_A_CONTRAINDICATION_FOR"
"1687310","1695537","IS_AN_INDICATION_FOR"
"1687310","8488","IS_AN_INDICATION_FOR"
"1687310","5475","IS_AN_INDICATION_FOR"
"1687310","8687","IS_AN_INDICATION_FOR"
"1687310","7856","AN_OFF_LABEL_USE_FOR"
"1687310","1695539","AN_OFF_LABEL_USE_FOR"
"1687310","7070","AN_OFF_LABEL_USE_FOR"
"1687310","1695538","AN_OFF_LABEL_USE_FOR"
"1687310","5926","AN_OFF_LABEL_USE_FOR"
"1687310","1280","AN_OFF_LABEL_USE_FOR"
"1688200","1695005","IS_AN_INDICATION_FOR"
"1688200","1695004","IS_AN_INDICATION_FOR"
"1688200","1695003","IS_AN_INDICATION_FOR"
"1687531","1695823","IS_A_CONTRAINDICATION_FOR"
"1687531","10279","AN_OFF_LABEL_USE_FOR"
"1687531","7801","AN_OFF_LABEL_USE_FOR"
"1687531","9326","IS_A_CONTRAINDICATION_FOR"
"1687531","1695150","AN_OFF_LABEL_USE_FOR"
"1687531","5917","AN_OFF_LABEL_USE_FOR"
"1687531","6685","IS_A_CONTRAINDICATION_FOR"
"1687531","7795","AN_OFF_LABEL_USE_FOR"
"1687531","6338","AN_OFF_LABEL_USE_FOR"
"1687531","1695080","AN_OFF_LABEL_USE_FOR"
"1687531","7447","IS_A_CONTRAINDICATION_FOR"
"1687531","1695077","IS_A_CONTRAINDICATION_FOR"
"1687531","1695076","IS_A_CONTRAINDICATION_FOR"
"1687531","1695075","AN_OFF_LABEL_USE_FOR"
"1687531","1695074","IS_A_CONTRAINDICATION_FOR"
"1687531","1695073","IS_A_CONTRAINDICATION_FOR"
"1687531","1694969","IS_A_CONTRAINDICATION_FOR"
"1687531","6922","IS_A_CONTRAINDICATION_FOR"
"1687531","976","IS_A_CONTRAINDICATION_FOR"
"1687531","8180","IS_A_CONTRAINDICATION_FOR"
"1687531","6700","IS_A_CONTRAINDICATION_FOR"
"1687531","9018","IS_A_CONTRAINDICATION_FOR"
"1693308","5973","IS_AN_INDICATION_FOR"
"1693308","8665","IS_AN_INDICATION_FOR"
"1693308","1694912","IS_AN_INDICATION_FOR"
"1687381","1694901","IS_AN_INDICATION_FOR"
"1687381","7615","IS_AN_INDICATION_FOR"
"1687896","1695416","IS_AN_INDICATION_FOR"
"1687896","1043","IS_A_CONTRAINDICATION_FOR"
"1687896","8065","IS_A_CONTRAINDICATION_FOR"
"1687896","1695415","IS_A_CONTRAINDICATION_FOR"
"1687896","6350","IS_A_CONTRAINDICATION_FOR"
"1687896","1695414","IS_A_CONTRAINDICATION_FOR"
"1687896","1695413","IS_A_CONTRAINDICATION_FOR"
"1687896","1695412","IS_A_CONTRAINDICATION_FOR"
"1687896","1695411","IS_A_CONTRAINDICATION_FOR"
"1687896","7645","IS_A_CONTRAINDICATION_FOR"
"1687896","8316","IS_A_CONTRAINDICATION_FOR"
"1687896","5348","IS_A_CONTRAINDICATION_FOR"
"1687896","1695070","IS_A_CONTRAINDICATION_FOR"
"1687896","6104","IS_A_CONTRAINDICATION_FOR"
"1687896","1694967","IS_A_CONTRAINDICATION_FOR"
"1687896","1694946","IS_A_CONTRAINDICATION_FOR"
"1687896","1694945","IS_A_CONTRAINDICATION_FOR"
"1687896","1694914","IS_A_CONTRAINDICATION_FOR"
"1687116","1695218","IS_A_CONTRAINDICATION_FOR"
"1687116","1695250","IS_A_CONTRAINDICATION_FOR"
"1687116","1695234","IS_A_CONTRAINDICATION_FOR"
"1687116","1694883","IS_A_CONTRAINDICATION_FOR"
"1687116","5495","IS_A_CONTRAINDICATION_FOR"
"1687116","7034","IS_A_CONTRAINDICATION_FOR"
"1687116","8180","IS_A_CONTRAINDICATION_FOR"
"1687116","976","IS_A_CONTRAINDICATION_FOR"
"1687116","6813","IS_A_CONTRAINDICATION_FOR"
"1687116","5808","IS_A_CONTRAINDICATION_FOR"
"1687116","208","IS_A_CONTRAINDICATION_FOR"
"1687116","9859","IS_A_CONTRAINDICATION_FOR"
"1687116","5446","IS_A_CONTRAINDICATION_FOR"
"1687116","7308","IS_A_CONTRAINDICATION_FOR"
"1687116","5702","IS_A_CONTRAINDICATION_FOR"
"1687116","1694964","IS_A_CONTRAINDICATION_FOR"
"1687116","8918","IS_A_CONTRAINDICATION_FOR"
"1687116","1694989","IS_A_CONTRAINDICATION_FOR"
"1687116","7038","IS_A_CONTRAINDICATION_FOR"
"1687116","1695006","IS_A_CONTRAINDICATION_FOR"
"1687116","484","IS_A_CONTRAINDICATION_FOR"
"1687116","1695018","IS_A_CONTRAINDICATION_FOR"
"1687116","5732","IS_A_CONTRAINDICATION_FOR"
"1687116","1695034","IS_A_CONTRAINDICATION_FOR"
"1687116","7813","IS_A_CONTRAINDICATION_FOR"
"1687116","1695071","IS_A_CONTRAINDICATION_FOR"
"1687116","5895","IS_A_CONTRAINDICATION_FOR"
"1687116","9203","IS_A_CONTRAINDICATION_FOR"
"1687116","10554","IS_A_CONTRAINDICATION_FOR"
"1687116","1695092","IS_A_CONTRAINDICATION_FOR"
"1687116","5296","IS_A_CONTRAINDICATION_FOR"
"1687116","6450","IS_A_CONTRAINDICATION_FOR"
"1687116","6625","IS_A_CONTRAINDICATION_FOR"
"1687116","6761","IS_A_CONTRAINDICATION_FOR"
"1687116","10047","IS_A_CONTRAINDICATION_FOR"
"1687116","1695178","IS_A_CONTRAINDICATION_FOR"
"1687116","10046","IS_A_CONTRAINDICATION_FOR"
"1687116","6588","IS_A_CONTRAINDICATION_FOR"
"1687116","6873","IS_A_CONTRAINDICATION_FOR"
"1687116","5731","IS_A_CONTRAINDICATION_FOR"
"1687116","6902","IS_AN_INDICATION_FOR"
"1687116","1695267","IS_AN_INDICATION_FOR"
"1687116","1695266","IS_AN_INDICATION_FOR"
"1687116","7310","IS_AN_INDICATION_FOR"
"1687116","7304","IS_AN_INDICATION_FOR"
"1687116","1695236","IS_AN_INDICATION_FOR"
"1687116","1694959","IS_AN_INDICATION_FOR"
"1687116","1694960","IS_AN_INDICATION_FOR"
"1687116","8393","IS_AN_INDICATION_FOR"
"1687116","8526","IS_AN_INDICATION_FOR"
"1687116","5365","IS_AN_INDICATION_FOR"
"1690240","10506","IS_AN_INDICATION_FOR"
"1690240","5446","IS_AN_INDICATION_FOR"
"1688194","6645","AN_OFF_LABEL_USE_FOR"
"1688194","10640","IS_A_CONTRAINDICATION_FOR"
"1688194","1695359","IS_A_CONTRAINDICATION_FOR"
"1688194","1695154","IS_A_CONTRAINDICATION_FOR"
"1688194","6128","IS_A_CONTRAINDICATION_FOR"
"1688194","1695153","AN_OFF_LABEL_USE_FOR"
"1688194","9713","AN_OFF_LABEL_USE_FOR"
"1688194","1695152","AN_OFF_LABEL_USE_FOR"
"1688194","1695151","AN_OFF_LABEL_USE_FOR"
"1688194","5586","AN_OFF_LABEL_USE_FOR"
"1688194","9326","IS_A_CONTRAINDICATION_FOR"
"1688194","1695150","AN_OFF_LABEL_USE_FOR"
"1688194","5917","AN_OFF_LABEL_USE_FOR"
"1688194","8171","IS_AN_INDICATION_FOR"
"1688194","6338","AN_OFF_LABEL_USE_FOR"
"1688194","1695080","AN_OFF_LABEL_USE_FOR"
"1688194","1695074","IS_A_CONTRAINDICATION_FOR"
"1688194","1695073","IS_A_CONTRAINDICATION_FOR"
"1688194","6104","IS_A_CONTRAINDICATION_FOR"
"1688194","9259","IS_A_CONTRAINDICATION_FOR"
"1688194","6922","IS_A_CONTRAINDICATION_FOR"
"1688194","6700","IS_A_CONTRAINDICATION_FOR"
"1688194","9018","IS_A_CONTRAINDICATION_FOR"
"1688738","1694903","IS_AN_INDICATION_FOR"
"1693274","1695123","AN_OFF_LABEL_USE_FOR"
"1693274","6390","AN_OFF_LABEL_USE_FOR"
"1693274","1695122","AN_OFF_LABEL_USE_FOR"
"1693274","7246","AN_OFF_LABEL_USE_FOR"
"1693274","5789","IS_AN_INDICATION_FOR"
"1693274","1695121","IS_AN_INDICATION_FOR"
"1693274","5308","IS_AN_INDICATION_FOR"
"1693274","10575","IS_AN_INDICATION_FOR"
"1693274","10152","IS_AN_INDICATION_FOR"
"1693274","8708","AN_OFF_LABEL_USE_FOR"
"1693274","1695120","AN_OFF_LABEL_USE_FOR"
"1693274","1695119","AN_OFF_LABEL_USE_FOR"
"1693274","1695118","AN_OFF_LABEL_USE_FOR"
"1693274","1313","AN_OFF_LABEL_USE_FOR"
"1693274","6713","AN_OFF_LABEL_USE_FOR"
"1693274","6712","AN_OFF_LABEL_USE_FOR"
"1693274","10565","AN_OFF_LABEL_USE_FOR"
"1693274","1695117","AN_OFF_LABEL_USE_FOR"
"1693274","1695116","AN_OFF_LABEL_USE_FOR"
"1693274","2046","IS_AN_INDICATION_FOR"
"1693274","1695115","IS_AN_INDICATION_FOR"
"1693274","10340","AN_OFF_LABEL_USE_FOR"
"1693274","10317","IS_A_CONTRAINDICATION_FOR"
"1693274","900","IS_A_CONTRAINDICATION_FOR"
"1693274","6922","IS_A_CONTRAINDICATION_FOR"
"1693274","6700","IS_A_CONTRAINDICATION_FOR"
"1693274","9018","IS_A_CONTRAINDICATION_FOR"
"1693274","7034","IS_A_CONTRAINDICATION_FOR"
"1687074","9333","IS_A_CONTRAINDICATION_FOR"
"1687074","10591","IS_A_CONTRAINDICATION_FOR"
"1687074","5332","IS_A_CONTRAINDICATION_FOR"
"1687074","7043","IS_A_CONTRAINDICATION_FOR"
"1687074","1695505","IS_A_CONTRAINDICATION_FOR"
"1687074","1695425","IS_A_CONTRAINDICATION_FOR"
"1687074","8185","IS_A_CONTRAINDICATION_FOR"
"1687074","8323","IS_A_CONTRAINDICATION_FOR"
"1687074","8174","IS_A_CONTRAINDICATION_FOR"
"1687074","6468","IS_A_CONTRAINDICATION_FOR"
"1687074","10677","IS_A_CONTRAINDICATION_FOR"
"1687074","7897","IS_A_CONTRAINDICATION_FOR"
"1687074","9599","IS_A_CONTRAINDICATION_FOR"
"1687074","10554","IS_A_CONTRAINDICATION_FOR"
"1687074","9203","IS_A_CONTRAINDICATION_FOR"
"1687074","5895","IS_A_CONTRAINDICATION_FOR"
"1687074","1695071","IS_A_CONTRAINDICATION_FOR"
"1687074","1695070","IS_A_CONTRAINDICATION_FOR"
"1687074","7301","IS_A_CONTRAINDICATION_FOR"
"1687074","7299","IS_A_CONTRAINDICATION_FOR"
"1687074","6982","IS_A_CONTRAINDICATION_FOR"
"1687074","1695069","IS_A_CONTRAINDICATION_FOR"
"1687074","7880","IS_A_CONTRAINDICATION_FOR"
"1687074","1695068","IS_A_CONTRAINDICATION_FOR"
"1687074","1695067","IS_A_CONTRAINDICATION_FOR"
"1687074","1695066","IS_A_CONTRAINDICATION_FOR"
"1687074","1695065","IS_A_CONTRAINDICATION_FOR"
"1687074","10570","IS_A_CONTRAINDICATION_FOR"
"1687074","1695064","IS_A_CONTRAINDICATION_FOR"
"1687074","6534","IS_A_CONTRAINDICATION_FOR"
"1687074","1695063","IS_A_CONTRAINDICATION_FOR"
"1687074","7517","IS_A_CONTRAINDICATION_FOR"
"1687074","1695062","IS_A_CONTRAINDICATION_FOR"
"1687074","1695058","IS_A_CONTRAINDICATION_FOR"
"1687074","6214","IS_A_CONTRAINDICATION_FOR"
"1687074","1695056","IS_A_CONTRAINDICATION_FOR"
"1687074","1695055","IS_A_CONTRAINDICATION_FOR"
"1687074","1695054","IS_A_CONTRAINDICATION_FOR"
"1687074","1695053","IS_A_CONTRAINDICATION_FOR"
"1687074","1695052","IS_A_CONTRAINDICATION_FOR"
"1687074","1695051","IS_A_CONTRAINDICATION_FOR"
"1687074","1695050","IS_A_CONTRAINDICATION_FOR"
"1687074","1695049","IS_A_CONTRAINDICATION_FOR"
"1687074","1695048","IS_A_CONTRAINDICATION_FOR"
"1687074","1695047","IS_A_CONTRAINDICATION_FOR"
"1687074","1695046","IS_A_CONTRAINDICATION_FOR"
"1687074","1695045","IS_A_CONTRAINDICATION_FOR"
"1687074","1695044","IS_A_CONTRAINDICATION_FOR"
"1687074","8852","IS_A_CONTRAINDICATION_FOR"
"1687074","1695043","IS_A_CONTRAINDICATION_FOR"
"1687074","7914","IS_A_CONTRAINDICATION_FOR"
"1687074","9336","IS_A_CONTRAINDICATION_FOR"
"1687074","1694883","IS_A_CONTRAINDICATION_FOR"
"1687074","5495","IS_A_CONTRAINDICATION_FOR"
"1687074","7034","IS_A_CONTRAINDICATION_FOR"
